"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2021-04-10","100.4","-1.07","5.51","deGrom, Jacob",572816,594798,,"foul",,,,,6,,"R","L","R","NYM","MIA","S",,,0,2,2021,"-0.85","1.45",0.8027211908318722,2.5178125384186067,,,,0,1,"Top",,,,,,,7.284280856145255,-145.85343223950022,-6.398179267132613,-13.947303400380177,35.86988666196233,-10.082196836752432,3.411,1.565,184,"70.2",53,"101.2",2436,"6.9",632201,543510,624413,643446,542340,596019,642086,607043,624424,"53.57",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",213,"0","0",,,,,"0","88.0",0,0,0.509,0.491,33,32,33,32,1,0,5,2,7,1,"0.82","0.85","-0.85","34.0",,,,,
"FF","2021-04-10","99.8","-1.24","5.53","deGrom, Jacob",572816,594798,,"swinging_strike",,,,,3,,"R","L","R","NYM","MIA","S",,,0,1,2021,"-0.87","1.46",0.5382321364191353,3.3692807188563716,,,,0,1,"Top",,,,,,,7.009386114950655,-145.16346348455764,-4.012316175095012,-13.959966857540808,34.711290639827695,-10.833300529901575,3.411,1.565,,,,"100.8",2507,"6.9",632201,543510,624413,643446,542340,596019,642086,607043,624424,"53.61",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",215,"0.006","-0.058",,,,,"0.058",,0,0,0.503,0.497,33,32,33,32,1,0,5,2,7,1,"0.84","0.87","-0.87","34.4",,,,,
"FF","2021-04-10","99.9","-1.2","5.5","deGrom, Jacob",572816,594798,,"swinging_strike",,,,,2,,"R","L","R","NYM","MIA","S",,,0,0,2021,"-1.04","1.43",0.2493291832338983,2.904023808464709,,,,0,1,"Top",,,,,,,6.534754200637659,-145.33361799642017,-5.176715626139453,-16.316589482917756,35.28043036112587,-10.904420520646465,3.40999999997779,1.55999999997733,,,,"101.1",2328,"7",632201,543510,624413,643446,542340,596019,642086,607043,624424,"53.48",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",211,"0.003","-0.042",,,,,"0.042",,0,0,0.5,0.5,33,32,33,32,1,0,5,2,7,1,"0.86","1.04","-1.04","34.1",,,,,
"FF","2021-04-05","100.1","-1.11","5.69","deGrom, Jacob",547180,594798,"strikeout","foul_tip",,,,,2,"Bryce Harper strikes out on a foul tip.","R","L","R","PHI","NYM","S",2,,2,2,2021,"-0.94","1.44",-0.04475825531083988,3.21098547953305,,,,2,6,"Bot",,,,,,,5.216128594596897,-145.56793271342673,-4.898169118241059,-14.63175409205982,36.71094694710775,-10.739966464846049,3.49,1.601,,,,"100.8",2500,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.61",,0,"0",1,0,0,,48,5,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",221,"-0.013","-0.236",,,,,"0.236",,-2,-2,0.198,0.198,33,28,33,29,3,2,,1,5,1,"0.85","0.94","-0.94","34.3",,,,,
"FF","2021-04-05","99.3","-1.17","5.69","deGrom, Jacob",547180,594798,,"swinging_strike",,,,,5,,"R","L","R","PHI","NYM","S",,,2,1,2021,"-0.94","1.44",-0.08262570722396334,2.6782700452376824,,,,2,6,"Bot",,,,,,,5.228053281710807,-144.30651899093834,-6.198323217831321,-14.338966339605046,37.01751487624819,-10.8200825431104,3.49,1.601,,,,"99.9",2574,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.58",,,,,,,,48,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",218,"-0.004","-0.073",,,,,"0.073",,-2,-2,0.202,0.202,33,28,33,29,3,2,,1,5,1,"0.9","0.94","-0.94","34.3",,,,,
"SL","2021-04-05","92.2","-1.07","5.77","deGrom, Jacob",547180,594798,,"ball",,,,,14,,"R","L","R","PHI","NYM","B",,,1,1,2021,"0.29","0.34",1.4283111895692613,1.4156537432042748,,,,2,6,"Bot",,,,,,,5.7684430523770525,-134.10638729582467,-5.976736466020225,2.215899102587439,30.412850372321703,-26.972692438675978,3.45127082319244,1.76488183111918,,,,"92.8",2674,"6.8",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.73",,,,,,,,48,3,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",158,"0.003","0.051",,,,,"-0.051",,-2,-2,0.199,0.199,33,28,33,29,3,2,,1,5,1,"2.36","-0.29","0.29","38.0",,,,,
"FF","2021-04-05","99.6","-1.35","5.58","deGrom, Jacob",547180,594798,,"called_strike",,,,,8,,"R","L","R","PHI","NYM","S",,,1,0,2021,"-0.85","1.37",0.0763403205361135,1.857886975377712,,,,2,6,"Bot",,,,,,,5.978743782807887,-144.71833022429536,-8.081268812883945,-13.380321751366399,35.96114457918382,-11.143639880810206,3.43277469332021,1.7716544255285,,,,"100.3",2557,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.6",,,,,,,,48,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",218,"-0.003","-0.051",,,,,"0.051",,-2,-2,0.202,0.202,33,28,33,29,3,2,,1,5,1,"0.94","0.85","-0.85","33.3",,,,,
"SL","2021-04-05","92.5","-1.11","5.73","deGrom, Jacob",547180,594798,,"ball",,,,,14,,"R","L","R","PHI","NYM","B",,,0,0,2021,"0.22","0.38",1.608023407723757,1.4985612947236007,,,,2,6,"Bot",,,,,,,6.528939831710943,-134.59052082412947,-5.857482116092642,1.2334320542816468,28.79701801238102,-26.496376089843757,3.62764967005306,1.76784818028416,,,,"93.4",2626,"6.8",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.71",,,,,,,,48,1,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",181,"0.002","0.04",,,,,"-0.04",,-2,-2,0.2,0.2,33,28,33,29,3,2,,1,5,1,"2.28","-0.22","0.22","37.4",,,,,
"SL","2021-04-05","90.8","-1.11","5.72","deGrom, Jacob",656555,594798,"strikeout","swinging_strike",,,,,9,"Rhys Hoskins strikes out swinging.","R","R","R","PHI","NYM","S",2,,2,2,2021,"0.41","0.37",0.3468220923825722,1.625460010415279,,,,1,6,"Bot",,,,,,,2.794558159697024,-132.21227656323018,-5.231567294421078,4.291643201849145,26.905927050260416,-26.90771365317906,3.549,1.627,,,,"92",2634,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.6",,0,"0",1,0,0,,47,5,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",160,"-0.021","-0.225",,,,,"0.225",,-2,-2,0.221,0.221,33,28,33,28,3,2,,1,5,1,"2.38","-0.41","-0.41","37.1",,,,,
"SL","2021-04-05","91.1","-1.13","5.76","deGrom, Jacob",656555,594798,,"ball",,,,,14,,"R","R","R","PHI","NYM","B",,,1,2,2021,"0.39","0.27",0.9200032362086736,1.2103682775553604,,,,1,6,"Bot",,,,,,,4.344895304294653,-132.7206338733493,-6.2400831890440775,3.8514030600391953,24.949467847724396,-27.99229811349685,3.49255999138511,1.63041688175277,,,,"92.4",2681,"6.7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.78",,,,,,,,47,4,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",157,"0.004","0.044",,,,,"-0.044",,-2,-2,0.217,0.217,33,28,33,28,3,2,,1,5,1,"2.45","-0.39","-0.39","39.6",,,,,
"SL","2021-04-05","91.1","-1.16","5.72","deGrom, Jacob",656555,594798,,"called_strike",,,,,5,,"R","R","R","PHI","NYM","S",,,1,1,2021,"0.5","0.26",0.13881957511900567,2.4182085318855195,,,,1,6,"Bot",,,,,,,2.1999312123175336,-132.64448779501566,-2.989354188901629,5.422837960940561,27.90822064376654,-28.72857867461586,3.54077352794739,1.67902490507349,,,,"91.9",2716,"6.7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.8",,,,,,,,47,3,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",157,"-0.007","-0.068",,,,,"0.068",,-2,-2,0.224,0.224,33,28,33,28,3,2,,1,5,1,"2.48","-0.5","-0.5","36.8",,,,,
"SL","2021-04-05","92.1","-1.42","5.71","deGrom, Jacob",656555,594798,,"called_strike",,,,,9,,"R","R","R","PHI","NYM","S",,,1,0,2021,"0.32","0.42",0.5178276198503501,1.850781945186009,,,,1,6,"Bot",,,,,,,4.266963204546422,-134.0544801033261,-4.939464344582616,3.0496961659891793,27.69391867847859,-26.30408660483699,3.61204664355431,1.70054904751649,,,,"93.3",2667,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.6",,,,,,,,47,2,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",186,"-0.005","-0.051",,,,,"0.051",,-2,-2,0.229,0.229,33,28,33,28,3,2,,1,5,1,"2.26","-0.32","-0.32","35.6",,,,,
"FF","2021-04-05","98.5","-1.32","5.63","deGrom, Jacob",656555,594798,,"ball",,,,,14,,"R","R","R","PHI","NYM","B",,,0,0,2021,"-0.89","1.37",1.7785887563643938,1.9144309179806238,,,,1,6,"Bot",,,,,,,10.56749104207426,-143.00019029505316,-7.905432900343958,-14.589996090044865,31.303641509282567,-11.6439517011999,3.59158086270995,1.63000000000087,,,,"99.5",2472,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.65",,,,,,,,47,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",219,"0.004","0.041",,,,,"-0.041",,-2,-2,0.225,0.225,33,28,33,28,3,2,,1,5,1,"0.98","0.89","0.89","33.6",,,,,
"SL","2021-04-05","90.5","-1.32","5.73","deGrom, Jacob",457705,594798,"field_out","hit_into_play",,,,,9,"Andrew McCutchen grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.","R","R","R","PHI","NYM","X",6,"ground_ball",0,1,2021,"0.27","0.53",0.5289262840439761,1.8738176302736889,,,,0,6,"Bot",101.15,143.19,,,,,4.068183578019199,-131.7430834576788,-4.877848210188761,2.3979414834304844,26.216544280292158,-25.2419271871622,3.319,1.513,71,"85.6",4,"91.6",2624,"6.8",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.69",0.351,0.316,"0",1,0,0,4,46,2,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",158,"-0.03","-0.227",,,,0.381,"0.227","88.0",-2,-2,0.255,0.255,33,34,33,35,3,2,,1,5,1,"2.24","-0.27","-0.27","35.0",,,,,
"FF","2021-04-05","97.3","-1.28","5.69","deGrom, Jacob",457705,594798,,"swinging_strike",,,,,3,,"R","R","R","PHI","NYM","S",,,0,0,2021,"-0.56","1.48",0.42617794379019125,2.777383181036767,,,,0,6,"Bot",,,,,,,5.927052580504369,-141.5560377089404,-5.740583548348838,-8.834098594321896,32.57845075825908,-11.21753431168871,3.319,1.513,,,,"98.5",2374,"7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.52",,,,,,,,46,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",221,"-0.005","-0.042",,,,,"0.042",,-2,-2,0.26,0.26,33,34,33,35,3,2,,1,5,1,"0.93","0.56","0.56","35.2",,,,,
"FF","2021-04-05","98.1","-1.29","5.61","deGrom, Jacob",459964,594798,"field_out","hit_into_play",,,,,5,"Matt Joyce pops out to third baseman J. D. Davis.","R","L","R","PHI","NYM","X",5,"popup",0,0,2021,"-1.11","1.39",-0.001965841716377037,2.720534664710226,,,,2,5,"Bot",112.47,173.78,,,,,6.122311289029676,-142.6818455514547,-5.5573698956437525,-16.632617182201283,34.42439739801471,-12.1583709329379,3.467,1.589,78,"90.7",71,"98.8",2472,"6.8",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.7",0.008,0.007,"0",1,0,0,3,42,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Standard",216,"-0.014","-0.269",,,,0.008,"0.269","90.7",-2,-2,0.235,0.235,33,36,33,37,2,0,,,5,1,"0.99","1.11","-1.11","32.5",,,,,
"FF","2021-04-05","98.3","-1.21","5.68","deGrom, Jacob",656514,594798,"field_out","hit_into_play",,,,,2,"Adam Haseley pops out to third baseman J. D. Davis.","R","L","R","PHI","NYM","X",5,"popup",2,1,2021,"-0.9","1.38",-0.05461662725655769,3.267060739621337,,,,1,5,"Bot",91.18,161.32,,,,,5.272683705868834,-143.02235658526936,-4.319397877960533,-13.540049514889134,32.97504809503968,-12.445400713625078,3.411,1.565,132,"89.2",64,"99.3",2521,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.64",0.005,0.005,"0",1,0,0,3,41,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Strategic",217,"-0.026","-0.309",,,,0.008,"0.309","89.2",-2,-2,0.261,0.261,33,25,33,25,2,1,,1,5,1,"0.98","0.9","-0.9","34.5",,,,,
"SL","2021-04-05","92.7","-1.3","5.72","deGrom, Jacob",656514,594798,,"ball",,,,,12,,"R","L","R","PHI","NYM","B",,,1,1,2021,"0.34","0.46",0.1635166598706132,3.503036167512839,,,,1,5,"Bot",,,,,,,3.024313506688536,-135.25150800041786,-0.9993710297138325,3.7369157717389716,24.14108230657018,-26.49117123917396,2.9571078651148,1.52710799808101,,,,"94.3",2608,"6.7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.84",,,,,,,,41,3,"Slider",0,2,0,2,2,0,0,2,"Infield shade","Strategic",166,"0.005","0.06",,,,,"-0.06",,-2,-2,0.256,0.256,33,25,33,25,2,1,,1,5,1,"2.14","-0.34","0.34","35.7",,,,,
"FF","2021-04-05","97.4","-1.25","5.67","deGrom, Jacob",656514,594798,,"called_strike",,,,,12,,"R","L","R","PHI","NYM","S",,,1,0,2021,"-1.07","1.35",0.15269970778177422,3.1525737596018204,,,,1,5,"Bot",,,,,,,6.301941935769925,-141.6333471894981,-4.3795392425093596,-15.828595374990247,33.446723696216324,-13.150559927247096,2.97613783121914,1.52702417210919,,,,"98.4",2500,"7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.54",,,,,,,,41,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Strategic",223,"-0.005","-0.051",,,,,"0.051",,-2,-2,0.261,0.261,33,25,33,25,2,1,,1,5,1,"1.06","1.07","-1.07","34.2",,,,,
"FF","2021-04-05","97.3","-1.46","5.57","deGrom, Jacob",656514,594798,,"ball",,,,,14,,"R","L","R","PHI","NYM","B",,,0,0,2021,"-1.19","1.49",0.5607942491327023,1.3036105047444773,,,,1,5,"Bot",,,,,,,8.249518983650756,-141.12978661218438,-9.38553155659793,-17.85700539986672,34.19631079695176,-10.223973333766592,2.9328636734813,1.60093804126333,,,,"98.1",2511,"7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.46",,,,,,,,41,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shade","Strategic",216,"0.004","0.041",,,,,"-0.041",,-2,-2,0.257,0.257,33,25,33,25,2,1,,1,5,1,"0.95","1.19","-1.19","31.3",,,,,
"SL","2021-04-05","90","-1.09","5.76","deGrom, Jacob",516416,594798,"strikeout","swinging_strike_blocked",,,,,14,"Jean Segura strikes out swinging, catcher James McCann to first baseman Pete Alonso.","R","R","R","PHI","NYM","S",2,,0,2,2021,"0.74","0.19",1.0260866041216798,0.8184322545713916,,,,0,5,"Bot",,,,,,,3.7052732096636536,-130.93486720902635,-6.781424319899792,7.82137997997861,26.512009468176142,-28.789542394311773,3.301,1.504,,,,"91.1",2647,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.65",,0,"0",1,0,0,,40,4,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",150,"-0.019","-0.169",,,,,"0.169",,-2,-2,0.276,0.276,33,31,33,31,2,1,,1,5,1,"2.61","-0.74","-0.74","38.6",,,,,
"SL","2021-04-05","89.1","-1.21","5.71","deGrom, Jacob",516416,594798,,"foul",,,,,14,,"R","R","R","PHI","NYM","S",,,0,2,2021,"0.48","0.18",0.7969139060299619,1.2943284120371934,,,,0,5,"Bot",,,,,,,3.9559099829096125,-129.6970622502153,-5.187347789365362,4.451604012478214,28.963734126705948,-29.263579262984507,3.301,1.504,1,"43.6",-43,"89.5",2616,"6.7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.81",,,,,,,,40,3,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",134,"0","0",,,,,"0","88.0",-2,-2,0.276,0.276,33,31,33,31,2,1,,1,5,1,"2.71","-0.48","-0.48","36.3",,,,,
"SL","2021-04-05","89.2","-1.25","5.71","deGrom, Jacob",516416,594798,,"swinging_strike",,,,,14,,"R","R","R","PHI","NYM","S",,,0,1,2021,"0.63","0.3",0.5790687182466825,1.1682031950006961,,,,0,5,"Bot",,,,,,,3.198771154618053,-129.75013501329332,-5.797128585437835,6.419281920146158,27.87451908615965,-27.770097539410962,3.301,1.504,,,,"89.8",2514,"6.8",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.75",,,,,,,,40,2,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",161,"-0.008","-0.058",,,,,"0.058",,-2,-2,0.284,0.284,33,31,33,31,2,1,,1,5,1,"2.57","-0.63","-0.63","37.1",,,,,
"SL","2021-04-05","89.7","-1.42","5.67","deGrom, Jacob",516416,594798,,"swinging_strike",,,,,6,,"R","R","R","PHI","NYM","S",,,0,0,2021,"0.52","0.48",0.6553400975621109,2.0831816542728125,,,,0,5,"Bot",,,,,,,4.077424776198902,-130.70384895439352,-3.9989303229788344,5.2561972262551055,24.65351280072736,-26.088878053903866,3.301,1.504,,,,"91.2",2532,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.62",,,,,,,,40,1,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",176,"-0.005","-0.042",,,,,"0.042",,-2,-2,0.289,0.289,33,31,33,31,2,1,,1,5,1,"2.32","-0.52","-0.52","35.2",,,,,
"FF","2021-04-05","99.1","-1.13","5.75","deGrom, Jacob",544369,594798,"field_out","hit_into_play",,,,,1,"Didi Gregorius pops out to third baseman J. D. Davis.","R","L","R","PHI","NYM","X",5,"popup",0,1,2021,"-1.03","1.5",-0.6830627406419064,3.153862278032462,,,547180,2,4,"Bot",103.22,144.44,,,,,3.6632826886295247,-144.22186591064693,-5.256806751818187,-15.194566157733965,33.72535169647537,-10.17770923506747,3.49,1.601,153,"88.1",54,"100.4",2533,"7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.5",0.016,0.016,"0",1,0,0,3,34,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Strategic",219,"-0.024","-0.221",,,,0.024,"0.221","88.1",-2,-2,0.273,0.273,33,31,33,31,2,1,,1,5,1,"0.82","1.03","-1.03","34.6",,,,,
"FF","2021-04-05","99","-1.19","5.75","deGrom, Jacob",544369,594798,,"foul",,,,,4,,"R","L","R","PHI","NYM","S",,,0,0,2021,"-0.96","1.43",-0.5097684935309535,2.7465350850604233,,,547180,2,4,"Bot",,,,,,,4.170724279247216,-143.93511959815868,-6.144927792054507,-14.367294874731654,35.20286378937459,-11.101504322747552,3.49,1.601,136,"77.2",72,"99.9",2472,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.56",,,,,,,,34,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Strategic",217,"-0.004","-0.049",,,,,"0.049","88.0",-2,-2,0.277,0.277,33,31,33,31,2,1,,1,5,1,"0.91","0.96","-0.96","34.2",,,,,
"FF","2021-04-05","98.9","-1.03","5.69","deGrom, Jacob",664761,594798,"field_out","hit_into_play",,,,,1,"Alec Bohm flies out to right fielder Michael Conforto.","R","R","R","PHI","NYM","X",9,"fly_ball",1,0,2021,"-0.86","1.35",-0.6506029001566774,3.287603219105824,,,547180,1,4,"Bot",165.91,109.63,,,,,3.0768156164240574,-144.06934650108641,-4.33610557051555,-12.68186716141015,31.41887715643848,-12.595575659974541,3.575,1.681,248,"80.5",38,"100.4",2366,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.59",0.019,0.019,"0",1,0,0,3,33,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",214,"-0.043","-0.301",,,,0.03,"0.301","88.0",-2,-2,0.32,0.32,33,24,33,25,2,1,,1,5,1,"0.97","0.86","0.86","33.8",,,,,
"FF","2021-04-05","98.7","-0.97","5.69","deGrom, Jacob",664761,594798,,"ball",,,,,12,,"R","R","R","PHI","NYM","B",,,0,0,2021,"-0.78","1.42",0.7075989093641035,4.261101688887097,,,547180,1,4,"Bot",,,,,,,6.470375935776415,-143.58987493065771,-1.7786694868551676,-12.257130099517704,33.2959998511274,-12.319323533352268,3.68441206401603,1.64981094265922,,,,"100",2499,"7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.49",,,,,,,,33,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",216,"0.005","0.04",,,,,"-0.04",,-2,-2,0.315,0.315,33,24,33,25,2,1,,1,5,1,"0.92","0.78","0.78","35.7",,,,,
"FF","2021-04-05","99","-1","5.66","deGrom, Jacob",592663,594798,"field_out","hit_into_play",,,,,6,"J.T. Realmuto lines out to second baseman Jeff McNeil.","R","R","R","PHI","NYM","X",4,"line_drive",0,0,2021,"-0.94","1.33",0.767135881481335,2.6248743930495535,,,547180,0,4,"Bot",145.31,149.61,,,,,7.140294553522537,-143.99123364102775,-6.095162124122059,-14.715476890833914,29.711541016661272,-12.374012531677336,3.411,1.565,152,"92.6",9,"100.9",2484,"7.1",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.4",0.589,0.548,"0",1,0,0,4,32,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",218,"-0.044","-0.259",,,,0.667,"0.259","92.6",-2,-2,0.359,0.359,33,30,33,30,2,1,,1,5,1,"0.97","0.94","0.94","34.2",,,,,
"SL","2021-04-05","92.4","-1.09","5.67","deGrom, Jacob",547180,594798,"walk","ball",,,,,14,"Bryce Harper walks.","R","L","R","PHI","NYM","B",,,3,2,2021,"0.46","0.39",1.3684792596885083,1.0256274957853913,,,,0,4,"Bot",,,,,,,5.315913253245135,-134.41918037523578,-7.002012901082047,4.6362520013433866,25.66003386491385,-26.285212634956206,3.4683149480319,1.77598882963468,,,,"93.9",2716,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.57",,0.691717,"0.7",1,0,0,,31,6,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",140,"0.041","0.367",,,,,"-0.367",,-2,-2,0.318,0.318,33,28,33,29,2,1,,1,5,1,"2.26","-0.46","0.46","37.2",,,,,
"SL","2021-04-05","90.9","-1.07","5.77","deGrom, Jacob",547180,594798,,"foul",,,,,8,,"R","L","R","PHI","NYM","S",,,3,1,2021,"0.33","0.45",0.10697229456418222,1.860710528903767,,,,0,4,"Bot",,,,,,,2.2795701777062973,-132.5062887270457,-4.978496639588666,3.4537374240092484,25.049450503983365,-26.02735894423579,3.49,1.601,218,"82.1",54,"92.3",2669,"6.8",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.71",,,,,,,,31,5,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",155,"-0.012","-0.086",,,,,"0.086","88.0",-2,-2,0.33,0.33,33,28,33,29,2,1,,1,5,1,"2.27","-0.33","0.33","39.4",,,,,
"SL","2021-04-05","90.7","-1.01","5.75","deGrom, Jacob",547180,594798,,"ball",,,,,12,,"R","L","R","PHI","NYM","B",,,2,1,2021,"0.44","0.26",1.0427484027270806,2.813107350017806,,,,0,4,"Bot",,,,,,,4.24910935442151,-132.14171269423215,-2.055997850364518,4.322109962060716,25.765999227116573,-28.956314638923036,3.49000000000316,1.81101530151683,,,,"92.2",2738,"7",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.54",,,,,,,,31,4,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",141,"0.014","0.126",,,,,"-0.126",,-2,-2,0.316,0.316,33,28,33,29,2,1,,1,5,1,"2.49","-0.44","0.44","39.5",,,,,
"FF","2021-04-05","97.6","-1.14","5.66","deGrom, Jacob",547180,594798,,"ball",,,,,11,,"R","L","R","PHI","NYM","B",,,1,1,2021,"-0.6","1.4",-0.9925041657879017,2.8856753452140955,,,,0,4,"Bot",,,,,,,1.8022902099611782,-142.11300018851185,-5.251896656001991,-8.600174072034433,31.868789689127777,-12.210011954643344,3.45410367185585,1.88716694649276,,,,"98.9",2565,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.57",,,,,,,,31,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",215,"0.006","0.058",,,,,"-0.058",,-2,-2,0.31,0.31,33,28,33,29,2,1,,1,5,1,"0.99","0.6","-0.6","34.4",,,,,
"FF","2021-04-05","97.2","-1.21","5.64","deGrom, Jacob",547180,594798,,"foul",,,,,1,,"R","L","R","PHI","NYM","S",,,1,0,2021,"-0.9","1.46",-0.4001113569307153,2.9887205216921378,,,,0,4,"Bot",,,,,,,4.305553176152669,-141.4914400183231,-4.977311788719732,-13.099994397809366,32.863851564826746,-11.633951053279313,3.49,1.601,233,"82.8",60,"98.3",2405,"6.9",634606,543510,624413,643446,605204,596019,607043,607680,624424,"53.58",,,,,,,,31,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",221,"-0.006","-0.054",,,,,"0.054","88.0",-2,-2,0.316,0.316,33,28,33,29,2,1,,1,5,1,"0.95","0.9","-0.9","34.7",,,,,
